a_lat_kinematic_mps2,collision,cte,delta,dt,heading_error,previous_delta,s,step,success,termination_reason,v,v_ref,x,y,yaw
0.4519716003525825,False,-0.1004619671539288,0.09358617961406708,0.05,-0.1355544230028234,0.09800915122032165,35.092463599350715,257,False,,3.4696404107062233,3.835978389585467,35.02128602774987,12.220202961566137,0.2563515946941983
0.4009126501583218,False,-0.12307796957072618,0.08922961950302123,0.05,-0.1295653890263857,0.09358617961406708,35.258281201637786,258,False,,3.3470560672657634,3.7041052852081786,35.18316998890843,12.262635778031282,0.2623406286706418
0.3538724317319426,False,-0.1439105940867842,0.08486738204956054,0.05,-0.12407862884484988,0.08922961950302123,35.418168963775045,259,False,,3.224784937045411,3.5724788517829267,35.33889253189417,12.304451855460233,0.2678273888521776
0.3084672659479387,False,-0.16310543176932887,0.07997550666332244,0.05,-0.1191064504954662,0.08486738204956054,35.572073240947695,260,False,,3.101932837809123,3.4408398457761122,35.488459687693336,12.3454961514323,0.2727995672015613
0.2661568092618979,False,-0.1808130638570384,0.07476567327976226,0.05,-0.11464141357345525,0.07997550666332244,35.72004018294541,261,False,,2.9804547410293045,3.308835544213351,35.6319716217417,12.38564712830719,0.27726460412357756
0.236979484323313,False,-0.1971674318951469,0.07233433574438095,0.05,-0.11049753701050236,0.07476567327976226,35.862071392071556,262,False,,2.85939362241444,3.1770803761315407,35.76948097391614,12.424781611622132,0.28140848068652513
0.20730574724374312,False,-0.21226818896722946,0.06898286193609238,0.05,-0.10671292729589688,0.07233433574438095,35.998176221145606,263,False,,2.7387995444299977,3.0458552571807997,35.90103445048763,12.462811076033026,0.2851930904011235
0.18168507514162086,False,-0.226214319131185,0.06613675653934478,0.05,-0.10324397760049076,0.06898286193609238,36.128368058305895,264,False,,2.6187332059391104,2.915671123751257,36.026682231564415,12.499649155790266,0.2886620400965252
0.17368136934927197,False,-0.23971257779456487,0.06319531649351119,0.05,-0.09992878775529412,0.06613675653934478,36.25864455589414,265,False,,2.6194784832715,2.777646284190142,36.15223718955126,12.536933486758223,0.2919772299417258
0.15155738500655255,False,-0.25212520069844685,0.06111165583133697,0.05,-0.09688355049578634,0.06319531649351119,36.382445506036035,266,False,,2.4884331185217228,2.6397430491884477,36.27139289914477,12.57274780421165,0.2950224672012385
0.12845214747341402,False,-0.2635316219821888,0.05767419040203094,0.05,-0.09416020719337981,0.06111165583133697,36.49981022251441,267,False,,2.3583539276836385,2.5037100601567004,36.38421603338279,12.607033712414026,0.297745810503649
0.10713847132995782,False,-0.27399428710276846,0.054021790623664856,0.05,-0.09175324875153956,0.05767419040203094,36.6105972096287,268,False,,2.2255986947594852,2.366578446719524,36.49059967546265,12.639679455982106,0.30015276894548837
0.09093495125837942,False,-0.28360796979128955,0.05157862454652786,0.05,-0.08958657770437162,0.054021790623664856,36.71508058826856,269,False,,2.0984946325246003,2.229182967986482,36.59083336206272,12.67070214731273,0.3023194399926519
0.07714798090980454,False,-0.2924340487942423,0.04950370788574219,0.05,-0.08763152427839493,0.05157862454652786,36.81333698563264,270,False,,1.973040221945107,2.0946564064501607,36.685011354367035,12.700074329033889,0.3042744934186219
0.06496105161253261,False,-0.3005278573797273,0.04743621647357941,0.05,-0.0858754434377973,0.04950370788574219,36.90546227751906,271,False,,1.8496031079749018,1.9549479751434398,36.773243393708746,12.727781482914775,0.3060305742592204
0.05442115306632857,False,-0.3079411776915107,0.04549802541732788,0.05,-0.08430135164970531,0.04743621647357941,36.99157639403954,272,False,,1.7286524673454005,1.8211230746761635,36.85566009564817,12.753821560172277,0.3076046660473142
0.05235506745394036,False,-0.315228364055429,0.04365992099046707,0.05,-0.08278897880646507,0.04549802541732788,37.077813629601685,273,False,,1.7308915485962144,1.6676051865269619,36.93814240514103,12.780025233640485,0.30911703889055797
0.04367298716487754,False,-0.3218360555800094,0.042724956572055814,0.05,-0.08142257378696982,0.04365992099046707,37.157444859644805,274,False,,1.5980981678812844,1.520814555197012,37.01426002491708,12.804333716626736,0.31048344391005633
0.03510215864598903,False,-0.32781993981178154,0.040507882833480835,0.05,-0.08022980709785976,0.042724956572055814,37.23077409070069,275,False,,1.4714595472180294,1.3621716138798883,37.08431518245688,12.826811659144248,0.3116762105991695
0.028498048093836863,False,-0.33323907376066586,0.03893635421991348,0.05,-0.07917616049057319,0.040507882833480835,37.29817424805422,276,False,,1.3523532414329131,1.2002535316597325,37.14867508573128,12.847546920766568,0.3127298572064583
0.023011560838947516,False,-0.33815150647244235,0.037266013026237485,0.05,-0.07824990657180253,0.03893635421991348,37.3600888857932,277,False,,1.2421842635452536,1.0515135316702797,37.20777183163884,12.866655269325136,0.3136561111252316
0.018702833551502485,False,-0.34261564494094293,0.035826741904020305,0.05,-0.07743115848792126,0.037266013026237485,37.41702215976574,278,False,,1.1421604471348619,0.7453390881449342,37.2620936608971,12.88427528872167,0.31447485920911156
0.01514592389503978,False,-0.34668845756098143,0.0341335617005825,0.05,-0.0767120025932182,0.035826741904020305,37.46951614040127,279,False,,1.053034815303076,0.4408865262108205,37.3121633047513,12.900561373883985,0.31519401510381373
0.011332094119009182,False,-0.35025438699825273,0.03270125538110733,0.05,-0.07610314640819205,0.0341335617005825,37.51590955636831,280,False,,0.9306051574846248,0.17181578367922345,37.35640130772467,12.914985797296056,0.31580287128883855
0.007575057818492608,False,-0.3532218460576517,0.031068719923496246,0.05,-0.07561794222103879,0.03270125538110733,37.545534186110416,281,False,,0.7806051574846248,0.0,37.39350141512641,12.927107804576536,0.31628807547599136
0.004711932988517768,False,-0.35560382770294896,0.029614001512527466,0.05,-0.07524433815733955,0.031068719923496246,37.545534186110416,282,False,,0.6306051574846248,0.0,37.423467662588024,12.936915004721566,0.3166616795396906
0.0029082658727858177,False,-0.3575000159507784,0.028560183942317963,0.05,-0.07495609659303959,0.029614001512527466,37.545534186110416,283,False,,0.5044841259876998,0.0,37.447437727676444,12.944769720699286,0.31694992110399056
0.0018002847032125464,False,-0.35901116641235276,0.02762458249926567,0.05,-0.07473306124236245,0.028560183942317963,37.545534186110416,284,True,success,0.4035873007901598,0.0,37.46661196770611,12.951059020555594,0.3171729564546677
