index,kappa,s,v_ref,x,y,yaw
245,3.68594044175552e-14,34.33480627797392,4.3891192110512325,34.282700702455266,12.023660496078996,0.39190601769702116
246,3.6637359812630166e-14,34.51318005064817,4.265457163396849,34.44755066342997,12.09179046851905,0.3919060176970277
247,-4.884981308350689e-14,34.691553823322415,4.1381012767606355,34.61240062440468,12.159920440959107,0.39190601769703426
248,-3.9745984281580604e-14,34.869927595996664,4.006699332453398,34.777250585379385,12.228050413399163,0.3919060176970103
249,4.884981308350689e-14,35.04830136867092,3.870839302352524,34.9421005463541,12.296180385839218,0.39190601769702
250,2.1760371282653068e-14,35.22667514134517,3.7300340841058657,35.106950507328804,12.364310358279274,0.3919060176970277
251,0.0,35.40504891401942,3.583700829107529,35.27180046830351,12.43244033071933,0.3919060176970277
252,1.8207657603852567e-14,35.583422686693666,3.4311323198764136,35.43665042927822,12.500570303159385,0.3919060176970277
253,-1.532107773982716e-14,35.761796459367915,3.2714563057536026,35.60150039025292,12.568700275599442,0.39190601769703426
254,-5.1958437552457326e-14,35.94017023204216,3.103575957570479,35.76635035122763,12.636830248039498,0.39190601769702227
255,-2.886579864025407e-15,36.11854400471641,2.9260794740341596,35.931200312202336,12.704960220479553,0.3919060176970157
